tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
661,22.0,3671,519,39,318,3325,1,27,138,183.44,1.140,0.794,0.074,0.060,0.098,-0.793,1.613,0.3591,1.6023,0.713,0.038,0.033,0.139,0.004,78,118,205,0,8,0,143374.73,5244.033,49325.277,78.212,2776.053,16.875,22808.921,10269.252,189.116,22728.004,18182.403,7480.199,822.230,1464.785,0.000180,-0.000461,542,0,179,26,205,179,38877,90,26,71.435,0,0,0,0,0,0,0,298,198,189,0,0,189,0,81808,2104,377,53285.246,42771.949,2319.993,5.907,71.435,18250.514,7393.541,1307.905,448,250,92,151,7,41736,14735,418,67,10696.006,6359.145,328.843,0.869,0.000,3435.769,1224.209,187.764,54,52,24,27,1,11678,707,10,8,267.523,76.054,28.375,0.000,0.000,164.012,46.208,10.280,0,3,2,1,0,1764,150,5,0,125.000,21.370,0.000,0.000,0.000,34.489,9.471,0.090,0,0,0,0,0,0,30,1,0,25.000,1.535,0.000,0.000,0.000,4.577,2.111,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,3282,3282,5,0
691,23.0,3872,473,39,329,3518,0,25,170,218.07,1.150,0.797,0.077,0.060,0.098,-0.798,1.617,0.3535,1.6088,0.696,0.052,0.030,0.139,0.006,102,109,208,0,10,0,151396.19,5484.964,52570.600,61.782,2751.508,18.349,24390.985,10989.621,226.114,23017.786,18414.230,7656.901,792.549,1436.174,0.000220,-0.000038,541,0,188,20,208,188,40813,74,20,51.711,0,0,0,0,0,0,0,255,144,136,0,0,135,1,87883,2247,379,56728.710,45526.006,2333.156,5.437,51.711,19825.134,7959.172,1463.610,445,258,91,158,9,44681,14693,458,78,11418.558,6846.463,309.036,4.633,0.000,3445.068,1218.525,199.887,52,45,14,30,1,11133,609,12,8,316.536,110.992,12.058,0.000,0.000,141.430,39.935,7.991,0,3,3,0,0,1121,150,7,2,174.357,28.083,2.592,0.000,0.000,34.974,8.658,0.063,0,0,0,0,0,0,8,0,0,0.000,0.000,0.000,0.000,0.000,1.234,0.501,0.000,0,1,1,0,0,669,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,601,3282,3282,5,0
721,24.0,4022,440,39,338,3665,0,19,197,187.90,1.162,0.798,0.078,0.062,0.098,-0.805,1.620,0.3696,1.5919,0.690,0.056,0.027,0.139,0.007,87,131,260,0,16,0,157001.20,5738.015,54590.043,71.073,3081.603,16.805,25831.014,11480.116,268.472,24474.249,19579.399,9588.734,1085.515,1645.408,0.000250,0.000703,584,0,238,22,260,238,41881,63,22,57.525,0,0,0,0,0,0,0,255,147,141,0,0,136,5,93625,2423,455,61575.429,49630.009,2721.305,7.666,54.901,21416.530,8455.664,1541.362,490,319,111,194,14,54575,13975,318,56,8106.611,4778.027,258.067,5.882,2.624,3295.475,1136.159,203.036,36,60,16,42,2,12696,514,11,7,277.272,105.439,0.740,0.000,0.000,120.844,34.831,9.956,0,4,4,0,0,2300,120,5,3,111.867,17.721,1.044,0.000,0.000,30.705,6.735,0.000,0,2,0,2,0,1327,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,3282,3282,5,0
751,25.0,4169,382,34,342,3812,0,15,252,208.32,1.171,0.799,0.079,0.062,0.097,-0.811,1.610,0.3731,1.5854,0.683,0.032,0.023,0.139,0.007,77,139,277,0,16,0,160972.70,5884.643,56040.340,71.498,3250.653,14.475,27179.818,12029.077,329.327,25404.135,20323.308,10581.611,958.573,1865.743,0.000234,0.001451,639,0,253,24,277,253,44027,75,24,57.560,0,0,0,0,0,0,0,207,123,119,0,0,119,0,99190,2512,498,64121.559,51585.877,2785.421,6.587,53.726,22959.912,8903.714,1722.600,515,350,115,221,14,61303,13063,278,66,7391.111,4256.682,365.959,6.844,3.835,3101.968,1059.258,203.515,35,53,22,30,1,13321,393,11,0,240.000,85.268,0.000,0.000,0.000,91.075,25.950,7.276,0,4,2,2,0,2459,90,4,0,100.000,16.482,0.000,0.000,0.000,25.823,5.004,0.894,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,4169,4169,11,0
781,26.0,4243,381,34,352,3879,0,12,302,171.79,1.177,0.795,0.080,0.062,0.098,-0.815,1.619,0.3842,1.5727,0.674,0.026,0.025,0.139,0.008,80,138,333,0,29,0,162989.53,6051.591,56440.904,61.731,3645.478,16.983,28059.574,12525.739,407.341,25357.390,20285.912,11794.113,642.226,2036.942,0.000244,0.002242,736,0,310,23,333,310,44399,82,23,47.214,0,0,0,0,0,0,0,173,109,109,0,0,104,5,103064,2536,571,65310.907,52229.471,3242.512,9.409,46.321,24082.564,9329.887,1866.626,516,425,112,289,24,70439,12055,269,81,6941.705,4050.190,272.954,5.108,0.892,2869.624,996.833,198.276,25,49,23,21,5,13420,323,7,1,164.834,59.544,3.122,0.000,0.000,74.719,22.650,6.364,0,2,2,0,0,1286,70,3,1,79.868,11.807,0.802,0.000,0.000,19.230,3.553,1.292,0,1,1,0,0,761,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,4169,4169,11,0
811,27.0,4263,393,34,353,3898,0,12,362,199.18,1.182,0.795,0.081,0.060,0.099,-0.819,1.611,0.3981,1.5715,0.691,0.034,0.024,0.139,0.008,67,148,337,0,26,0,166149.34,6454.518,57106.598,84.143,3255.781,14.138,28686.433,12711.035,498.459,23258.485,18606.788,11532.980,548.113,1856.731,0.000169,0.003277,677,0,301,36,337,301,44024,74,36,72.265,0,0,0,0,0,0,0,152,122,122,0,0,122,0,106238,2555,549,65621.357,52788.067,2960.824,8.487,72.265,24957.155,9604.295,1897.963,464,406,123,264,19,66314,10914,269,54,6868.165,4176.568,154.617,3.392,0.000,2602.330,910.748,158.509,29,68,25,36,7,21191,271,5,0,125.000,51.955,0.000,0.000,0.000,61.212,21.803,7.175,0,1,0,1,0,782,66,1,0,25.000,4.120,0.000,0.000,0.000,16.569,3.532,0.153,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,751,4169,4169,11,0
841,28.0,4412,406,34,348,4054,0,10,421,198.91,1.193,0.799,0.082,0.060,0.096,-0.824,1.619,0.4045,1.5691,0.678,0.034,0.023,0.140,0.008,77,147,300,0,32,0,171467.17,6476.986,60021.643,100.987,3747.323,14.913,29239.876,12954.452,580.590,27780.261,22224.210,10467.994,672.490,1810.329,0.000304,0.000385,771,0,260,40,300,260,43409,115,40,91.289,0,0,0,0,0,0,0,128,69,69,0,0,69,0,109442,2706,603,69612.934,56129.376,3383.931,8.170,91.289,25890.522,9988.473,1928.510,566,387,127,230,30,69970,9377,240,53,6220.410,3772.174,170.816,1.527,0.000,2249.430,787.126,115.311,27,50,20,28,2,16911,243,3,0,75.000,29.211,0.000,0.000,0.000,53.641,20.216,4.843,0,1,0,1,0,665,65,1,0,25.000,4.120,0.000,0.000,0.000,11.979,2.935,0.056,0,1,0,1,0,816,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,4169,4169,11,0
871,29.0,4522,373,34,346,4169,0,7,534,221.16,1.201,0.799,0.085,0.061,0.095,-0.827,1.614,0.3954,1.5762,0.690,0.035,0.022,0.141,0.010,72,139,315,0,35,0,175392.14,6335.660,61604.760,91.083,3596.953,13.346,30446.145,13534.757,711.822,26542.304,21233.843,11289.785,931.607,1883.950,0.000236,0.000165,731,0,284,31,315,284,43598,81,31,80.012,0,0,0,0,0,0,0,131,72,65,0,0,65,0,114371,2793,598,72073.490,58136.112,3299.635,8.922,80.012,27257.920,10560.899,1968.328,536,417,129,262,26,87274,8818,217,49,5593.908,3337.206,174.877,2.149,0.000,2121.446,768.465,114.710,32,36,9,21,6,12239,182,5,3,140.221,47.763,6.475,0.000,0.000,39.872,16.241,4.281,0,2,1,0,1,1348,33,0,0,0.000,0.000,0.000,0.000,0.000,8.050,1.244,0.104,0,1,0,1,0,39,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,4169,4169,11,0
901,30.0,4619,328,29,339,4275,0,5,704,203.39,1.211,0.802,0.086,0.061,0.093,-0.830,1.614,0.3996,1.5610,0.713,0.018,0.022,0.141,0.010,69,150,304,0,39,0,178463.06,6434.029,61726.839,78.478,3989.230,13.088,31610.340,14083.210,937.129,26356.595,21085.276,10675.563,720.611,1870.254,0.000229,-0.000771,789,0,270,34,304,270,44077,81,34,68.955,0,0,0,0,0,0,0,111,62,53,0,0,48,5,118957,2803,666,72990.852,58647.922,3754.850,9.420,67.298,28578.647,11087.839,2043.333,543,424,135,257,32,86859,8193,194,35,5003.043,3003.988,148.038,0.102,1.657,1975.661,718.353,114.356,19,32,14,12,6,10735,141,3,7,115.073,27.620,14.948,0.000,0.000,30.486,11.023,3.944,0,2,1,1,0,1080,30,0,0,0.000,0.000,0.000,0.000,0.000,7.858,1.127,0.042,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,4619,4619,3,0
931,31.0,4660,298,29,333,4323,0,4,832,216.45,1.219,0.805,0.089,0.060,0.092,-0.835,1.627,0.3909,1.5635,0.714,0.021,0.019,0.140,0.010,55,144,321,0,76,0,179885.58,6353.990,62405.440,66.046,3923.005,12.878,32304.023,14372.247,1178.702,26122.781,20898.225,11764.233,529.686,2029.509,0.000280,-0.000621,844,0,291,30,321,291,43360,138,30,55.111,0,0,0,0,0,0,0,90,63,63,0,0,63,0,121451,2858,658,73989.599,59703.531,3674.470,10.410,55.111,29427.853,11441.338,2061.502,541,474,136,269,69,99465,7623,167,48,4388.115,2608.951,162.880,0.358,0.000,1846.345,666.404,89.635,16,35,8,21,6,13543,101,4,0,100.000,40.899,0.000,0.000,0.000,21.672,10.315,3.911,0,1,0,1,0,363,30,0,0,0.000,0.000,0.000,0.000,0.000,7.957,1.127,0.077,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,4619,4619,3,0
961,32.0,4659,307,29,325,4329,0,5,946,234.46,1.226,0.807,0.092,0.060,0.092,-0.838,1.629,0.3929,1.5496,0.699,0.022,0.019,0.141,0.011,69,142,342,0,94,0,180316.64,6117.897,62741.025,66.730,3875.086,13.509,32627.302,14274.042,1344.842,26020.464,20816.371,12581.533,476.286,1986.495,0.000219,-0.001636,826,0,316,26,342,316,42688,126,26,55.815,0,0,0,0,0,0,0,96,42,42,0,0,42,0,122862,2869,678,74435.855,60066.647,3711.593,10.493,53.963,29978.293,11414.839,2084.818,544,514,131,293,90,106429,6731,169,22,4223.837,2599.719,77.795,0.422,1.851,1639.394,594.099,72.786,13,36,11,22,3,14996,92,0,0,0.000,0.000,0.000,0.000,0.000,19.290,9.249,1.425,0,1,0,1,0,2,36,0,0,0.000,0.000,0.000,0.000,0.000,8.803,1.478,0.314,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,901,4619,4619,3,0
991,33.0,4677,318,29,316,4357,0,4,1134,250.68,1.236,0.808,0.093,0.060,0.091,-0.841,1.627,0.4106,1.5469,0.717,0.009,0.020,0.141,0.011,66,121,346,0,80,0,178137.34,6079.142,60702.042,70.886,3533.438,15.638,33144.375,14455.960,1617.094,25546.395,20437.116,12501.303,290.414,1912.939,0.000291,-0.001999,824,0,316,30,346,316,41726,141,30,60.298,0,0,0,0,0,0,0,97,29,27,0,0,21,6,124515,2774,650,71599.944,58467.962,3274.402,10.036,60.298,30615.562,11561.525,2158.158,527,476,108,296,72,109249,6215,142,32,3701.734,2211.984,140.711,0.551,0.000,1535.120,554.349,75.652,15,38,12,20,6,12668,67,0,0,0.000,0.000,0.000,0.000,0.000,13.910,6.005,0.283,0,1,1,0,0,563,60,0,1,7.353,0.000,1.212,0.000,0.000,11.910,2.890,0.433,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,4619,4619,3,0
1021,34.0,4658,314,29,311,4345,0,2,1274,243.40,1.242,0.808,0.096,0.059,0.091,-0.846,1.637,0.4073,1.5404,0.723,0.010,0.020,0.141,0.012,68,136,313,0,120,0,176140.25,6205.755,60595.855,49.188,3623.989,14.371,33319.295,14437.976,1852.068,24896.612,19917.290,11734.883,741.936,1782.418,0.000324,-0.002874,798,0,290,23,312,290,40431,109,22,39.011,0,0,0,0,0,0,0,63,33,33,0,0,31,2,125207,2773,656,72306.369,58930.586,3441.151,9.345,39.011,31008.612,11701.437,2102.046,514,512,130,270,112,115332,5400,108,33,2742.669,1638.163,117.808,0.223,0.000,1346.682,468.711,62.343,15,29,5,19,5,10317,10,0,0,0.000,0.000,0.000,0.000,0.000,2.146,0.781,0.047,0,2,0,1,1,1091,60,1,0,7.500,0.844,0.000,0.000,0.000,12.057,3.636,0.489,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,4619,4619,3,0
1051,35.0,4607,288,26,298,4308,0,1,1453,235.26,1.248,0.808,0.098,0.058,0.090,-0.849,1.623,0.4121,1.5295,0.741,0.010,0.019,0.141,0.013,58,102,297,0,129,0,175794.81,6097.326,60601.671,73.369,3696.579,14.384,33185.988,14223.742,2132.392,21631.881,17305.505,10840.848,735.549,1672.907,0.000233,-0.003953,772,0,265,32,297,265,38669,61,32,65.318,0,0,0,0,0,0,0,49,30,30,0,0,23,7,124880,2796,686,72591.105,59125.882,3562.071,8.052,65.318,31041.563,11624.429,2030.270,448,468,100,252,116,95879,4838,94,25,2432.748,1455.799,97.868,0.000,0.000,1212.659,408.235,56.381,7,24,1,13,10,9819,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,49,0,0,0.000,0.000,0.000,0.000,0.000,9.101,3.434,0.891,0,1,1,0,0,1040,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,4607,4607,76,0
1081,36.0,4575,308,26,296,4279,0,0,1624,246.57,1.252,0.811,0.101,0.058,0.090,-0.851,1.622,0.4123,1.5301,0.720,0.027,0.022,0.141,0.013,69,127,260,0,142,0,175132.97,5985.488,58928.031,41.491,3368.513,13.023,33215.648,14148.577,2403.506,22620.235,18096.189,9218.897,535.528,1570.655,0.000241,-0.005726,787,0,242,18,260,242,37473,129,18,35.467,0,0,0,0,0,0,0,9,4,4,0,0,1,3,124934,2708,633,70348.757,57781.267,3227.973,6.023,35.467,31254.423,11678.883,1969.521,472,484,123,230,131,106793,4154,71,25,1867.021,1115.485,82.631,0.000,0.000,1052.836,351.740,46.196,7,24,4,11,9,10328,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,9,0,0,0.000,0.000,0.000,0.000,0.000,1.154,0.586,0.157,0,1,0,1,0,105,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,4607,4607,76,0
1111,37.0,4561,266,26,305,4256,0,0,1762,238.93,1.256,0.812,0.104,0.058,0.092,-0.854,1.621,0.4163,1.5233,0.724,0.016,0.021,0.142,0.013,54,125,236,0,139,0,175239.25,5971.133,59369.942,25.223,3414.116,13.747,33279.552,13969.301,2656.152,22144.856,17715.885,8826.791,641.127,1458.119,0.000209,-0.007318,755,0,225,11,236,225,35961,132,11,19.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124916,2721,612,70825.391,58248.407,3326.446,5.797,19.425,31453.956,11645.705,1890.715,458,465,119,216,130,107494,3511,68,11,1756.958,1089.753,36.194,0.000,0.000,896.902,290.473,40.102,6,22,6,9,7,8908,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,4607,4607,76,0
1141,38.0,4529,278,26,316,4213,0,0,1895,248.95,1.258,0.811,0.107,0.058,0.094,-0.856,1.649,0.4079,1.5210,0.728,0.006,0.021,0.142,0.014,60,104,230,0,182,0,172546.14,6019.225,56145.926,36.515,3372.825,13.198,33130.487,13631.650,2867.684,22011.913,17609.531,8864.098,630.398,1368.076,0.000221,-0.006102,764,0,214,16,230,214,34426,122,16,30.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124041,2586,633,67468.310,55124.901,3278.236,5.797,30.718,31399.917,11444.230,1796.029,452,475,101,203,171,111631,3002,62,9,1625.371,995.122,49.776,0.000,0.000,775.002,253.183,33.308,1,21,3,11,7,9818,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,4607,4607,76,0
1171,39.0,4500,254,26,324,4176,0,0,1990,260.32,1.262,0.809,0.110,0.057,0.096,-0.858,1.655,0.4188,1.5157,0.713,0.009,0.020,0.142,0.014,59,104,226,0,177,0,169248.48,6180.093,55861.196,38.388,3632.705,15.130,33154.260,13605.535,3052.661,21742.646,17394.117,9262.321,509.123,1444.911,0.000228,-0.004280,765,0,211,15,226,211,33843,118,15,32.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123802,2578,634,67314.764,54885.889,3518.632,6.143,32.245,31504.026,11434.397,1812.984,446,479,101,208,170,116622,2499,59,13,1591.875,951.232,75.849,0.000,0.000,651.666,218.782,27.083,6,10,3,3,4,5889,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,4607,4607,76,0
1201,40.0,4426,256,26,339,4087,0,0,2038,252.60,1.263,0.806,0.110,0.058,0.099,-0.860,1.665,0.4199,1.5036,0.721,0.009,0.021,0.142,0.015,65,86,195,0,212,0,164426.00,6213.452,52279.339,31.121,3457.869,14.459,32766.095,13425.069,3175.151,19133.027,15306.422,8166.039,672.384,1315.047,0.000315,-0.001431,802,0,184,11,195,184,33111,123,11,26.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121843,2430,668,63475.036,51759.274,3385.995,4.939,26.182,31149.304,11303.702,1782.447,390,470,83,181,206,118167,2249,31,11,848.784,499.343,49.178,0.000,0.000,596.025,202.208,22.333,2,11,3,3,5,5120,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,4426,4426,317,0
1231,41.0,4297,259,26,340,3957,0,0,2090,270.42,1.265,0.806,0.109,0.058,0.101,-0.861,1.676,0.4230,1.5055,0.735,0.009,0.020,0.142,0.014,69,101,171,0,226,0,160582.88,6358.328,50709.102,26.862,3585.430,13.244,32158.114,12958.777,3253.595,16950.514,13560.411,7392.040,533.526,1251.269,0.000301,0.002000,846,0,158,13,171,158,31308,117,13,21.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119110,2346,715,61817.530,50282.042,3492.972,4.934,21.928,30587.978,10973.155,1664.813,351,470,97,156,217,122830,1890,25,14,738.577,406.175,76.380,0.000,0.000,506.633,175.158,18.758,0,11,4,2,5,5780,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,4426,4426,317,0
1261,42.0,4214,286,26,349,3865,0,0,2053,265.70,1.265,0.808,0.109,0.059,0.104,-0.863,1.673,0.4220,1.5062,0.742,0.009,0.020,0.142,0.013,51,80,164,0,238,0,157450.89,6373.525,49827.226,18.932,3657.082,12.941,31291.847,12503.256,3277.599,18279.005,14623.204,6802.990,699.482,1120.701,0.000183,0.001677,806,0,154,10,164,154,30037,121,10,15.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115607,2297,672,60706.075,49425.762,3588.436,3.746,15.187,29777.668,10628.606,1596.442,375,453,77,150,226,118610,1561,24,13,677.116,393.311,49.972,0.000,0.000,414.899,140.237,13.092,2,16,3,4,9,8068,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,4426,4426,317,0
