tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
2851,95.0,4857,67,12,1210,3647,0,0,2877,328.98,1.136,1.244,0.119,0.040,0.254,-0.891,1.727,0.3780,3.0705,0.652,0.006,0.015,0.182,-0.116,93,69,175,0,260,0,168614.73,20520.893,53157.216,115.428,12569.480,12.492,38705.572,19201.880,4621.716,19647.831,15718.265,6245.797,334.303,2006.746,0.000185,-0.023248,2440,0,114,61,175,114,23635,123,61,113.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110179,2385,2317,73381.721,53075.415,12447.132,1.889,113.539,35105.737,18011.176,933.671,378,434,69,114,251,110614,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,4857,4843,59,0
2881,96.0,4818,63,12,1193,3625,0,0,2886,292.40,1.141,1.247,0.120,0.040,0.254,-0.891,1.721,0.3761,3.0629,0.642,0.003,0.015,0.183,-0.117,67,45,163,0,285,0,167636.81,20402.176,53629.206,93.022,12389.689,12.738,38622.065,19225.435,4697.506,20527.190,16421.752,6082.916,432.703,1936.273,0.000386,-0.020568,2372,0,105,58,163,105,23204,94,58,91.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109430,2404,2278,73561.870,53505.207,12289.289,1.757,91.266,35071.381,18044.512,929.159,404,426,45,105,276,117324,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,4857,4843,59,0
2911,97.0,4754,61,12,1185,3569,0,0,2799,319.17,1.143,1.243,0.120,0.042,0.255,-0.891,1.722,0.3782,3.0687,0.640,0.007,0.014,0.183,-0.117,81,50,173,0,294,0,164579.42,19655.891,52260.917,122.305,12469.497,13.202,38287.756,18948.399,4622.332,20308.671,16246.937,6898.471,330.380,1947.434,0.000216,-0.019167,2375,0,111,62,173,111,22459,63,62,120.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107987,2341,2312,72246.709,52147.324,12400.531,1.797,120.508,34773.207,17791.382,906.997,389,445,50,111,284,115998,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,4857,4843,59,0
2941,98.0,4667,59,12,1162,3505,0,0,2799,318.39,1.146,1.242,0.120,0.041,0.255,-0.892,1.722,0.3781,3.0471,0.644,0.006,0.013,0.183,-0.117,78,45,163,0,267,0,160676.45,18988.200,49902.329,94.657,11578.413,14.333,37749.116,18485.069,4582.162,17734.436,14187.549,6476.074,216.793,1832.049,0.000304,-0.018217,2318,0,108,55,163,108,22161,61,54,91.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105951,2235,2257,68566.614,49804.697,11510.494,1.557,91.561,34267.122,17391.542,842.433,346,410,45,108,257,108791,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,4857,4843,59,0
2971,99.0,4565,61,12,1136,3429,0,0,2720,321.23,1.150,1.244,0.119,0.041,0.255,-0.892,1.728,0.3877,3.0228,0.649,0.005,0.013,0.183,-0.117,77,62,184,0,248,0,156071.75,18541.837,48948.462,115.067,11059.260,13.663,37229.536,18086.765,4553.834,17790.286,14232.229,6800.290,170.721,1810.878,0.000248,-0.017730,2158,0,122,62,184,122,21821,52,60,111.510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104070,2191,2106,66938.882,48820.878,11013.935,1.425,111.510,33809.480,17010.749,830.545,342,418,62,122,234,108843,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,4857,4843,59,0
3001,100.0,4418,60,21,1108,3310,0,0,2629,277.27,1.151,1.241,0.121,0.040,0.257,-0.892,1.727,0.3903,3.0435,0.659,0.006,0.012,0.183,-0.118,67,66,175,0,272,0,149145.73,17217.500,45896.188,105.956,10478.628,14.485,36395.434,17763.157,4372.636,16672.158,13337.727,6343.924,243.169,1692.907,0.000326,-0.016014,2049,0,115,60,175,115,21570,66,60,104.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101232,2054,1983,62764.452,45812.248,10421.157,1.937,104.019,33087.737,16724.792,798.676,321,441,66,115,260,113817,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3001,4418,4089,133,9
3031,101.0,4231,62,21,1075,3156,0,0,2488,295.08,1.150,1.237,0.122,0.039,0.259,-0.893,1.730,0.3906,3.0195,0.669,0.007,0.012,0.182,-0.119,64,53,144,0,302,0,142221.41,16768.769,43054.127,79.059,9717.075,14.111,35202.294,16945.738,4197.333,14346.631,11477.305,5812.001,227.255,1572.331,0.000264,-0.016849,1863,0,96,48,144,96,20686,53,48,77.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97288,1926,1810,58815.913,42958.056,9677.967,1.272,77.787,31966.050,15968.454,743.150,279,433,53,96,284,110277,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,4418,4089,133,9
3061,102.0,4059,53,21,1046,3013,0,0,2325,342.38,1.148,1.234,0.123,0.039,0.262,-0.894,1.729,0.3853,3.0406,0.652,0.008,0.014,0.182,-0.119,80,71,143,0,272,0,136653.47,15823.914,41739.165,98.105,9464.518,14.686,33646.593,16140.587,3940.611,14207.952,11366.362,5016.066,165.055,1478.616,0.000308,-0.015169,1879,0,88,55,143,88,20040,135,55,96.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92542,1862,1744,56801.035,41662.131,9343.308,1.199,96.906,30484.599,15173.064,739.430,275,418,71,88,259,119988,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,4418,4089,133,9
3091,103.0,3886,59,21,1034,2852,0,0,2179,313.30,1.141,1.227,0.125,0.039,0.269,-0.896,1.727,0.3905,2.9923,0.658,0.006,0.014,0.182,-0.120,70,53,125,0,267,0,131604.31,15059.808,39640.260,74.902,9120.461,16.309,32220.955,15293.138,3691.556,12207.056,9765.645,4562.492,162.574,1452.008,0.000282,-0.016162,1778,0,83,42,125,83,19053,144,41,72.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88107,1766,1634,54070.751,39569.331,8999.073,0.924,72.657,29110.302,14394.380,670.511,229,390,53,83,254,106590,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,4418,4089,133,9
3121,104.0,3796,67,21,1033,2763,0,0,2089,317.38,1.137,1.219,0.127,0.039,0.274,-0.896,1.727,0.3897,3.0231,0.662,0.004,0.012,0.182,-0.119,81,53,96,0,227,0,127044.55,14457.682,38228.243,54.657,8808.895,17.795,31125.981,14629.415,3480.824,13060.711,10448.569,3888.902,251.147,1311.930,0.000239,-0.018630,1719,0,68,28,96,68,17987,73,27,52.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84643,1711,1646,52279.428,38142.904,8752.016,0.835,52.856,28046.554,13804.794,599.252,252,342,53,68,221,96333,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3001,4418,4089,133,9
3151,105.0,3729,76,19,1045,2684,0,0,2030,321.42,1.132,1.211,0.127,0.039,0.279,-0.896,1.729,0.3914,2.9900,0.663,0.006,0.015,0.182,-0.120,87,53,47,0,238,0,122116.89,14018.962,34775.220,35.748,7907.548,13.951,30227.853,14100.332,3353.964,12277.317,9821.854,2283.898,280.199,1055.875,0.000246,-0.021081,1557,0,27,20,47,27,17088,80,20,35.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81530,1550,1477,47313.770,34693.617,7837.913,0.410,35.338,27120.635,13338.395,533.483,231,310,53,27,230,90171,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,3729,3726,23,1
3181,106.0,3612,71,19,1044,2568,0,0,1922,346.02,1.126,1.201,0.128,0.038,0.285,-0.897,1.731,0.3899,2.9898,0.659,0.005,0.014,0.181,-0.122,63,85,50,0,214,0,117688.05,13649.039,33593.448,47.443,7751.324,14.005,29541.397,13692.083,3206.824,10373.243,8298.594,1957.734,268.868,977.208,0.000231,-0.021543,1629,0,25,25,50,25,16556,72,24,45.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79032,1496,1557,45807.401,33544.015,7688.815,0.393,45.814,26417.401,12965.474,495.769,196,312,85,25,202,98812,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,3729,3726,23,1
3211,107.0,3498,60,19,1031,2467,0,0,1826,359.86,1.120,1.193,0.127,0.038,0.289,-0.897,1.733,0.3927,2.9762,0.670,0.003,0.011,0.181,-0.122,70,71,63,0,207,0,111712.66,12981.954,31018.702,64.777,7420.162,14.249,28321.510,13189.733,3022.237,10277.884,8222.308,2167.589,298.433,985.750,0.000271,-0.023258,1554,0,32,31,63,32,15570,98,31,64.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75391,1387,1456,42592.099,30951.417,7348.198,0.304,64.473,25218.227,12486.372,475.387,196,297,70,32,195,90373,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,3729,3726,23,1
3241,108.0,3308,52,19,1009,2299,0,0,1735,328.08,1.111,1.182,0.128,0.039,0.296,-0.898,1.735,0.3912,2.9799,0.707,0.004,0.015,0.181,-0.122,68,86,66,0,205,0,104907.25,12399.946,27962.926,55.849,6925.309,12.275,27007.715,12495.316,2899.175,7704.456,6163.565,2250.369,145.475,885.193,0.000193,-0.023311,1396,0,38,28,66,38,14826,51,27,53.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71521,1242,1345,38510.733,27903.934,6877.446,0.328,53.593,23953.029,11829.204,443.001,150,318,86,38,194,98851,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,3729,3726,23,1
3271,109.0,3136,59,19,982,2154,0,0,1591,340.18,1.104,1.175,0.128,0.038,0.301,-0.899,1.745,0.3948,2.9696,0.682,0.004,0.012,0.180,-0.123,63,89,57,0,202,0,98486.25,11653.578,26010.413,68.267,6467.060,11.938,25328.821,11629.773,2698.352,8085.526,6468.421,1911.493,171.578,796.135,0.000179,-0.022360,1283,0,20,37,57,20,13690,42,37,67.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66531,1163,1241,36017.827,25959.676,6434.887,0.432,67.835,22343.051,11032.409,380.937,154,299,89,20,190,91632,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,3729,3726,23,1
3301,110.0,2984,54,19,985,1999,0,0,1454,315.65,1.088,1.156,0.130,0.038,0.313,-0.899,1.748,0.3940,2.9863,0.687,0.006,0.013,0.179,-0.123,74,76,52,0,185,0,92341.07,10935.960,24241.169,41.118,5808.777,13.486,23998.392,10846.939,2431.551,7095.319,5676.255,1844.020,76.648,746.809,0.000225,-0.020972,1227,0,33,19,52,33,12780,96,19,40.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62384,1079,1131,33212.133,24174.076,5726.831,0.284,40.834,21026.802,10301.922,329.946,130,285,76,33,176,90373,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2984,2983,62,0
3331,111.0,2808,57,19,964,1844,0,0,1312,397.01,1.076,1.141,0.133,0.037,0.322,-0.899,1.745,0.3963,2.9997,0.696,0.004,0.010,0.178,-0.124,73,74,68,0,176,0,86056.06,10351.122,22512.627,58.734,5357.232,16.749,22443.340,10027.819,2239.141,6398.038,5118.430,2275.451,167.521,774.614,0.000153,-0.019657,1212,0,39,29,68,39,11821,159,29,58.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57636,1000,1053,30733.317,22501.517,5223.032,0.572,58.162,19483.472,9516.255,301.679,123,278,74,39,165,90588,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2984,2983,62,0
3361,112.0,2654,54,19,961,1693,0,0,1166,382.21,1.059,1.120,0.136,0.036,0.335,-0.901,1.745,0.3964,3.0039,0.700,0.001,0.014,0.177,-0.125,60,92,44,0,148,0,80382.41,9991.356,20088.824,31.110,5069.986,15.402,20912.207,9233.699,1978.928,5774.514,4619.612,1678.249,144.755,682.197,0.000153,-0.020113,1087,0,24,20,44,24,11105,106,20,30.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53018,890,981,27740.758,20066.389,4977.276,0.228,30.881,17986.577,8760.162,267.112,105,256,91,24,141,87456,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2984,2983,62,0
3391,113.0,2517,64,19,950,1567,0,0,1052,431.08,1.045,1.101,0.137,0.038,0.346,-0.901,1.745,0.3931,2.9619,0.708,0.000,0.014,0.176,-0.126,80,77,42,0,144,0,74753.91,9654.518,17848.858,48.174,4788.806,11.786,19518.994,8473.963,1769.837,5617.072,4493.658,1583.964,109.098,600.777,0.000161,-0.021043,975,0,17,25,42,17,10102,72,24,46.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48836,791,903,24972.140,17812.230,4730.432,0.500,46.841,16594.826,8020.957,246.505,104,230,77,17,136,85507,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2984,2983,62,0
3421,114.0,2389,64,19,939,1450,0,0,952,382.49,1.031,1.085,0.139,0.038,0.357,-0.901,1.743,0.3954,2.9510,0.713,0.002,0.015,0.174,-0.126,69,93,31,1,104,0,70232.65,9079.632,17266.810,35.551,4046.355,12.011,18384.603,7915.069,1598.235,4512.244,3609.795,1500.696,86.228,515.986,0.000147,-0.021709,847,0,11,20,31,11,9648,46,20,35.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45381,764,801,23501.297,17199.373,4014.875,0.258,35.293,15484.273,7492.506,221.212,82,199,93,11,95,68794,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2984,2983,62,0
3451,115.0,2244,57,23,936,1308,0,0,839,338.96,1.009,1.059,0.139,0.038,0.374,-0.903,1.744,0.3965,2.9885,0.707,0.002,0.015,0.173,-0.128,85,96,31,0,102,0,66014.67,8734.093,15030.776,31.054,3859.786,18.806,17065.455,7203.342,1415.271,3719.415,2975.532,1064.291,32.615,489.040,0.000155,-0.023042,765,0,14,17,31,14,8943,32,16,29.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41299,665,733,20815.228,14983.338,3831.253,0.317,29.145,14164.490,6809.240,194.553,67,209,96,14,99,70882,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,2244,2160,253,6
