tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
4111,137.0,2913,168,31,746,2167,0,0,69,245.15,1.112,1.402,0.136,0.042,0.227,-0.930,1.847,0.3442,3.0907,0.604,0.004,0.019,0.099,0.110,94,125,62,0,5,0,104782.06,9812.405,36822.692,33.458,5575.239,11.910,23067.230,10380.644,86.025,17934.279,14347.424,1901.443,466.112,656.737,0.000187,-0.017224,921,0,47,15,62,47,12324,89,15,33.320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62266,1605,832,45490.379,36797.925,5557.984,0.138,33.320,20788.624,9969.807,254.458,346,176,124,47,5,38207,60,1,0,25.000,17.128,0.000,0.000,0.000,18.004,9.966,0.162,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,2455,2432,83,3
4141,138.0,3113,130,31,766,2347,0,0,68,207.85,1.122,1.426,0.134,0.043,0.221,-0.930,1.844,0.3521,3.0835,0.607,0.005,0.020,0.100,0.113,93,128,76,0,7,0,113016.82,10524.459,41111.574,48.208,6333.067,14.109,25040.508,11362.807,89.457,18367.642,14694.113,2159.082,425.119,698.980,0.000175,-0.016118,1008,0,52,24,76,52,13177,67,24,48.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67723,1778,940,50881.773,41085.617,6309.792,0.075,48.133,22665.377,10907.607,290.814,367,187,128,52,7,33198,60,1,1,31.944,17.245,4.757,0.000,0.000,18.074,10.071,0.357,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,2455,2432,83,3
4171,139.0,3356,114,31,799,2556,1,0,86,224.34,1.130,1.443,0.135,0.042,0.217,-0.930,1.849,0.3545,3.1017,0.612,0.003,0.019,0.101,0.116,80,133,58,0,4,0,121270.98,11603.722,42742.012,34.874,7084.335,11.764,26935.408,12225.922,99.531,19489.755,15591.805,1726.638,516.421,724.576,0.000155,-0.017641,1151,0,39,19,58,39,13444,73,19,34.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73048,1851,1074,53423.901,42716.179,7058.624,0.172,34.702,24464.244,11768.464,289.533,385,176,133,39,4,36157,60,0,2,10.448,0.000,7.207,0.000,0.000,18.075,9.996,0.584,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,19,0,2,4.606,0.000,0.030,0.000,0.000,1.467,0.209,0.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4051,2455,2432,83,3
4201,140.0,3536,132,31,839,2696,1,0,100,213.21,1.129,1.449,0.135,0.043,0.218,-0.932,1.841,0.3581,3.1153,0.613,0.001,0.018,0.101,0.119,98,151,84,0,9,0,126959.05,12503.475,43098.971,48.661,7179.881,10.836,28986.911,13226.303,123.261,18703.592,14962.874,2546.230,509.406,830.203,0.000274,-0.018625,1193,0,64,20,84,64,14115,83,20,48.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78972,1853,1109,53618.151,43033.797,7156.290,0.249,48.400,26404.263,12721.030,330.381,364,224,151,64,9,43585,60,2,1,54.353,34.491,2.982,0.000,0.000,18.228,9.739,0.519,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.300,0.329,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,3536,3515,45,0
4231,141.0,3685,132,31,868,2815,1,1,121,250.46,1.132,1.458,0.135,0.043,0.218,-0.931,1.838,0.3637,3.0786,0.600,0.005,0.020,0.102,0.120,88,173,106,0,13,0,133346.86,13402.740,46198.433,62.428,8322.100,11.385,30342.332,13844.378,141.647,19680.394,15744.316,3432.746,607.224,971.386,0.000188,-0.019886,1359,0,81,25,106,81,14400,75,25,61.900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82557,1994,1282,58388.282,46172.802,8284.033,0.528,61.900,27658.060,13308.679,354.586,385,265,172,81,12,53401,48,0,2,12.368,0.000,8.531,0.000,0.000,14.692,9.542,0.649,0,1,1,0,0,172,8,0,0,0.000,0.000,0.000,0.000,0.000,0.836,0.090,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.275,0.329,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4201,3536,3515,45,0
4261,142.0,3876,122,31,904,2971,0,1,147,203.55,1.137,1.470,0.134,0.044,0.217,-0.933,1.843,0.3642,3.0664,0.606,0.003,0.021,0.103,0.121,72,158,101,0,11,0,139506.41,14253.801,47274.259,51.927,9201.517,10.001,31977.395,14522.425,173.915,20499.622,16399.698,2994.222,670.062,982.497,0.000226,-0.020299,1529,0,77,24,101,77,14591,94,24,51.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86849,2038,1432,60398.209,47235.882,9157.373,0.393,51.533,29212.105,13994.800,343.400,400,244,158,76,10,42949,30,0,1,6.542,0.000,4.513,0.000,0.000,9.441,6.212,0.778,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.140,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,21,1,2,11.334,0.049,0.025,0.000,0.000,1.580,0.231,0.000,0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,4201,3536,3515,45,0
4291,143.0,4097,110,31,950,3146,0,1,184,241.84,1.140,1.478,0.134,0.045,0.216,-0.934,1.842,0.3687,3.0836,0.587,0.002,0.018,0.103,0.123,81,191,106,0,17,0,146027.70,15230.120,50582.587,67.852,10092.936,9.448,33949.925,15382.705,219.181,23745.806,18996.645,3416.399,572.255,1069.634,0.000204,-0.020090,1759,0,79,27,106,79,14898,129,26,63.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91770,2176,1630,64652.275,50544.846,10007.134,0.727,63.786,31048.816,14833.220,353.703,462,286,190,79,17,62091,28,0,0,0.000,0.000,0.000,0.000,0.000,8.913,4.877,0.876,0,1,1,0,0,628,30,0,0,0.000,0.000,0.000,0.000,0.000,3.130,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,3536,3515,45,0
4321,144.0,4277,90,31,980,3296,0,1,211,242.49,1.143,1.489,0.132,0.047,0.215,-0.936,1.840,0.3745,3.0971,0.574,0.003,0.019,0.104,0.125,81,211,122,0,24,0,150346.75,15798.171,51568.501,75.832,10700.892,9.628,35883.888,16205.416,257.285,23924.891,19139.913,4117.365,746.892,1127.627,0.000303,-0.021834,1886,0,86,36,122,86,15218,131,36,74.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96953,2208,1755,66235.048,51513.539,10614.548,1.441,74.391,32878.535,15638.808,362.576,471,321,211,86,24,64350,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.130,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,3536,3515,45,0
4351,145.0,4390,87,34,1008,3381,0,1,266,223.02,1.144,1.494,0.134,0.047,0.217,-0.938,1.838,0.3800,3.0829,0.593,0.001,0.016,0.104,0.126,75,216,149,0,28,0,154981.52,16355.880,53638.281,61.775,11122.856,8.581,37155.303,16681.160,322.775,22545.502,18036.402,4952.167,527.952,1272.717,0.000152,-0.021537,2013,0,115,34,147,115,15799,147,30,58.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100154,2288,1866,68699.876,53597.033,11030.967,0.942,58.862,34058.181,16068.804,400.633,443,358,216,115,27,69972,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.127,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,4390,4375,52,3
4381,146.0,4560,79,34,1032,3527,0,1,300,198.62,1.148,1.505,0.132,0.049,0.215,-0.939,1.841,0.3814,3.0866,0.593,0.003,0.015,0.104,0.128,74,227,139,0,29,0,160499.89,17451.630,55531.807,48.667,11478.120,10.130,38329.840,17192.861,366.099,25583.849,20467.079,4608.853,638.160,1261.154,0.000223,-0.022394,2138,0,114,25,138,114,15769,132,24,47.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103046,2374,2006,71240.375,55491.543,11390.505,1.055,47.437,35127.369,16571.563,405.818,514,368,227,114,27,74794,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.126,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,4390,4375,52,3
4411,147.0,4701,79,34,1061,3639,0,1,404,207.83,1.150,1.510,0.133,0.049,0.215,-0.939,1.836,0.3836,3.0309,0.584,0.003,0.015,0.104,0.129,74,207,144,0,42,0,164043.17,18030.853,55190.917,71.733,12314.762,9.676,39857.795,17794.415,464.892,23913.858,19131.086,4865.574,694.156,1290.619,0.000237,-0.023542,2197,0,111,33,144,111,15794,98,32,70.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106978,2346,2099,71472.125,55126.922,12269.971,1.172,70.073,36579.952,17128.662,442.492,468,356,207,111,38,69709,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.144,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,4390,4375,52,3
4441,148.0,4843,67,34,1097,3745,0,1,527,208.24,1.151,1.512,0.134,0.048,0.216,-0.941,1.837,0.3815,3.0574,0.596,0.002,0.016,0.104,0.130,71,230,140,0,40,0,169024.05,19324.359,57620.934,51.865,13479.535,10.455,41442.263,18525.849,638.833,24859.644,19887.715,4496.704,644.195,1296.506,0.000267,-0.025200,2460,0,112,28,139,112,16185,99,26,50.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111048,2454,2361,75328.082,57549.260,13440.155,0.949,50.082,38041.027,17844.252,448.884,487,381,230,112,39,77985,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.135,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,4390,4375,52,3
4471,149.0,4925,70,34,1123,3801,0,1,680,256.70,1.151,1.513,0.135,0.049,0.218,-0.943,1.839,0.3866,3.0312,0.609,0.002,0.016,0.105,0.131,63,237,145,0,64,0,173638.16,20347.180,57694.584,66.738,13876.131,10.685,42221.152,18731.391,853.302,23652.160,18921.729,4918.192,653.399,1386.519,0.000192,-0.026865,2638,0,111,34,145,111,16767,208,34,65.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112762,2449,2430,75618.421,57664.412,13743.988,1.587,65.151,38718.746,18060.945,429.008,465,409,237,111,61,84812,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.133,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,4390,4375,52,3
4501,150.0,5039,57,34,1108,3930,0,1,909,243.01,1.159,1.526,0.134,0.050,0.213,-0.943,1.837,0.3865,3.0217,0.599,0.001,0.016,0.105,0.133,63,197,146,0,78,0,177228.05,20214.581,58592.528,118.835,13803.498,8.735,43396.226,19311.809,1139.186,24380.611,19504.489,4765.960,590.012,1256.746,0.000240,-0.026524,2586,0,90,56,145,90,16906,152,55,117.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115923,2497,2434,76665.765,58572.904,13768.445,0.930,117.289,39854.258,18594.336,473.442,491,362,197,90,75,84006,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.160,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5039,5031,12,0
4531,151.0,5102,70,34,1112,3989,0,1,1179,296.32,1.161,1.531,0.135,0.050,0.212,-0.944,1.836,0.3788,3.0356,0.611,0.001,0.016,0.106,0.134,71,206,166,0,99,0,178056.30,20519.421,57845.914,102.718,13492.280,10.259,44361.392,19651.316,1567.167,23955.056,19164.045,5461.067,473.464,1334.374,0.000326,-0.026228,2498,0,110,56,165,110,16977,93,55,101.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118598,2461,2405,75539.311,57805.851,13482.487,1.140,101.321,40812.016,18913.530,494.977,470,411,205,110,96,91209,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.175,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5039,5031,12,0
4561,152.0,5115,57,34,1132,3982,0,1,1486,255.71,1.159,1.528,0.135,0.049,0.215,-0.944,1.835,0.3775,2.9922,0.598,0.004,0.015,0.106,0.134,67,192,149,0,162,0,177799.17,20507.630,57361.673,87.924,14307.855,12.959,44838.681,19708.588,2094.882,23086.523,18469.218,5225.668,432.903,1296.323,0.000308,-0.027722,2648,0,108,41,147,108,17003,89,37,83.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119696,2434,2559,75670.272,57303.884,14277.783,0.675,83.392,41270.027,18987.007,474.948,448,455,192,108,155,99328,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.215,0.367,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5039,5031,12,0
4591,153.0,5075,80,34,1152,3922,0,1,1746,282.49,1.155,1.522,0.135,0.048,0.219,-0.945,1.837,0.3806,2.9891,0.595,0.002,0.016,0.106,0.134,73,162,159,0,193,0,174494.12,20323.265,54938.277,59.961,13804.963,11.841,44659.904,19438.725,2562.235,21291.648,17033.319,5726.728,612.461,1368.175,0.000294,-0.027816,2737,0,126,33,159,126,16782,130,32,58.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118722,2330,2607,72587.412,54893.874,13704.884,0.866,58.636,41018.383,18730.845,461.862,416,476,162,126,188,117568,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.221,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5039,5031,12,0
4621,154.0,5031,63,34,1143,3887,0,1,2038,264.61,1.156,1.524,0.137,0.049,0.220,-0.945,1.838,0.3822,2.9911,0.609,0.004,0.018,0.106,0.135,63,153,162,0,234,0,172984.11,20237.058,57133.353,75.280,13846.175,9.015,44124.075,19206.870,3005.217,22981.500,18385.200,6449.729,279.908,1293.612,0.000281,-0.027080,2686,0,118,44,162,118,16921,78,43,74.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116965,2426,2608,74931.934,57091.031,13779.139,0.776,74.148,40459.645,18471.921,486.473,458,493,153,118,222,120188,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.221,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5039,5031,12,0
4651,155.0,4961,55,32,1157,3803,0,1,2324,248.04,1.152,1.516,0.140,0.049,0.225,-0.946,1.838,0.3819,2.9414,0.611,0.001,0.016,0.106,0.134,76,138,104,0,282,0,171128.33,20445.795,53814.603,46.847,13206.272,10.309,43812.667,18900.759,3538.701,20559.197,16447.358,4434.030,225.791,1139.238,0.000198,-0.027819,2548,0,78,26,104,78,16905,58,24,44.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115603,2283,2490,70646.309,53759.043,13172.032,0.537,44.089,40108.593,18205.411,441.921,401,485,138,78,269,113062,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.167,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,4961,4954,21,0
4681,156.0,4931,84,32,1166,3764,0,1,2580,276.26,1.151,1.512,0.143,0.050,0.227,-0.947,1.838,0.3831,2.9808,0.613,0.001,0.016,0.106,0.133,56,102,113,0,284,0,168899.98,20602.904,54456.350,63.160,13815.891,9.324,43405.008,18666.731,4011.072,21290.242,17032.194,5365.699,526.022,1118.173,0.000242,-0.028187,2700,0,80,33,112,80,17321,37,30,60.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114105,2306,2663,71909.494,54415.454,13788.975,0.304,60.787,39667.452,17947.407,466.460,417,456,102,80,274,118974,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.134,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,4961,4954,21,0
4711,157.0,4929,64,32,1167,3761,0,1,2720,310.14,1.152,1.512,0.147,0.052,0.228,-0.947,1.838,0.3827,2.9616,0.604,0.001,0.014,0.106,0.133,63,99,125,0,264,0,166480.30,20460.371,53627.420,74.762,13665.466,10.123,43087.923,18513.374,4355.640,22204.321,17763.457,4865.443,213.454,1105.541,0.000204,-0.028078,2696,0,86,39,123,86,17750,45,36,73.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112607,2271,2651,70837.100,53577.508,13619.265,0.404,73.199,39289.192,17745.952,507.858,438,441,99,86,256,118375,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.122,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,4961,4954,21,0
