tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
9241,308.0,3478,62,35,2690,788,0,0,1480,552.10,0.668,0.684,0.582,0.061,0.709,-0.972,2.456,0.2467,2.7698,0.441,0.007,0.005,0.112,-0.067,234,35,6,1,70,0,95828.20,27389.866,15662.418,10.912,8277.798,116.879,20189.195,11829.205,2359.227,9590.975,7672.780,1074.182,50.590,633.217,0.000135,0.016686,1691,0,0,6,5,0,32226,322,3,8.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22701,646,1369,24513.911,15615.107,8168.864,0.000,8.706,9117.492,10190.300,12.735,128,67,28,0,39,16760,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9151,3149,2918,62,2,66346,28131,6239,13331,4321,1186,0,0,0,0,0,0,2578,630,212,9003,3294,1005,11096,4842,1105,24,24,0,1169.711,80.841,4341.725,435.447,30,57,0,236,70,369,675,253,65,1110,228,423,366,279,284,310,75,50,153,158,42,0,0,0,0,0,0,0,0,0,0,0,0,595,409,167,134,47,0,0,0,196,61,79,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5657,0.4757,17,1,0,0.4955,0.4298,25,1,0
9271,309.0,3663,47,35,2781,882,0,0,1580,537.12,0.684,0.706,0.578,0.063,0.699,-0.971,2.452,0.2474,2.6954,0.433,0.008,0.006,0.111,-0.070,260,33,13,0,67,0,102325.43,29368.501,18506.752,15.835,10142.656,114.324,21354.899,13240.745,2476.827,11872.001,9497.601,1204.841,39.171,702.964,0.000278,0.014533,1983,0,0,13,10,0,33457,300,6,14.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24869,763,1683,29308.599,18468.266,10025.601,0.000,14.103,9981.303,11510.721,21.451,160,66,29,0,37,16478,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9151,3149,2918,62,2,68204,29810,5670,13816,4468,1381,0,0,0,0,0,0,2939,714,295,9608,3819,937,12292,5396,1179,30,30,0,1248.363,75.030,4971.950,462.768,19,48,0,280,80,411,786,293,78,1185,224,428,364,287,293,345,102,53,167,167,48,0,0,0,0,0,0,0,0,0,0,0,0,601,422,172,131,46,0,0,0,208,58,90,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5486,0.4635,18,1,0,0.5161,0.4215,24,1,0
9301,310.0,3841,49,33,2868,973,0,0,1684,548.98,0.697,0.724,0.571,0.062,0.690,-0.971,2.453,0.2457,2.7205,0.423,0.008,0.005,0.111,-0.071,221,44,9,0,89,0,107526.94,30476.162,19367.899,12.366,11465.748,107.857,22820.720,14799.966,2643.502,12866.782,10293.426,1055.621,28.228,733.521,0.000158,0.013717,2238,0,0,9,7,0,34211,291,4,10.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27842,799,1947,31594.694,19329.545,11355.649,0.000,10.407,11161.408,13014.099,18.605,176,85,37,0,48,20234,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,3841,3626,87,0,70514,31269,5888,13886,4821,1170,0,0,0,0,0,0,3345,855,226,10551,4003,1303,13916,5915,1400,30,23,6,1301.621,76.653,5555.424,563.460,26,71,1,290,81,454,823,286,83,1235,233,438,371,284,307,377,92,70,177,222,35,0,0,0,0,0,0,0,0,0,0,0,0,608,433,179,131,49,0,0,0,250,85,79,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5383,0.4710,20,1,0,0.4952,0.4119,25,1,0
9331,311.0,4018,53,33,2957,1061,0,0,1830,526.35,0.710,0.743,0.567,0.062,0.683,-0.970,2.456,0.2472,2.7754,0.415,0.006,0.004,0.111,-0.073,230,40,6,0,105,0,112979.51,32784.534,20148.622,3.658,12543.851,103.053,24202.317,16050.705,2862.396,13316.972,10653.578,834.592,15.337,855.504,0.000190,0.014330,2580,0,0,6,4,0,35296,439,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30338,828,2141,33471.576,20096.762,12415.203,0.000,0.000,12198.399,14180.283,15.595,183,95,37,0,58,19237,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,3841,3626,87,0,72808,32778,5621,14403,5149,1213,0,0,0,0,0,0,3770,1072,370,11208,4173,1195,15330,6770,1432,30,27,3,1375.051,72.570,6258.071,570.870,27,61,0,325,90,442,853,318,84,1288,237,449,380,277,326,429,96,89,188,220,39,0,0,0,0,0,0,0,0,0,0,0,0,629,443,188,122,50,0,0,0,250,91,100,59,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5471,0.4488,19,1,0,0.5165,0.4356,25,1,0
9361,312.0,4223,51,33,3073,1150,0,0,1918,458.44,0.719,0.755,0.563,0.062,0.678,-0.970,2.456,0.2459,2.7861,0.409,0.007,0.003,0.110,-0.074,255,51,3,1,106,0,120544.57,34829.557,23694.550,5.482,13109.170,106.108,25661.482,17587.619,3045.455,14785.956,11828.765,668.681,72.964,971.137,0.000230,0.016001,2696,0,0,3,3,0,36404,416,2,4.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33030,977,2280,37646.787,23637.765,12937.564,0.000,4.964,13289.405,15635.928,18.023,204,115,48,0,67,23499,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,3841,3626,87,0,75321,33631,6276,14922,5518,1191,15,0,0,0,0,0,4309,1429,375,12065,4467,1201,16613,7333,1499,43,43,0,1434.555,80.735,7110.529,605.416,23,95,0,357,112,537,1008,368,104,1330,251,473,393,293,333,457,151,78,216,215,33,0,0,0,0,0,0,0,0,0,0,0,0,661,467,193,122,49,0,0,0,245,90,113,57,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5690,0.4619,20,0,0,0.4907,0.4133,25,0,0
9391,313.0,4478,64,33,3197,1281,0,0,2052,429.32,0.736,0.775,0.559,0.063,0.669,-0.970,2.454,0.2473,2.8348,0.401,0.006,0.005,0.110,-0.076,223,48,8,0,107,0,127838.63,37365.052,25107.351,5.198,16216.609,93.749,27473.417,19027.757,3220.621,17113.824,13691.060,1003.753,73.578,961.649,0.000245,0.017144,3100,0,0,8,4,0,37959,328,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36437,1039,2772,42433.719,25055.747,16093.496,0.000,0.000,14684.763,17014.059,14.443,240,109,43,0,66,27006,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,3841,3626,87,0,78256,34489,6653,15503,5906,963,30,0,0,0,0,0,4626,1375,352,13216,5024,1379,18535,8309,1764,60,60,0,1471.937,84.046,7745.470,671.043,37,94,2,390,101,591,1069,388,102,1368,256,492,445,299,337,523,112,92,260,258,36,0,0,0,0,0,0,0,0,0,0,0,0,671,492,218,130,62,0,0,0,307,102,124,74,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5467,0.4443,21,0,0,0.4664,0.4164,25,0,0
9421,314.0,4752,57,33,3336,1416,0,0,2236,363.90,0.749,0.795,0.554,0.063,0.660,-0.970,2.457,0.2475,2.8263,0.397,0.007,0.004,0.110,-0.077,226,40,14,0,125,0,135369.11,40522.561,27190.241,6.393,17185.009,105.863,29590.941,21269.218,3462.588,18467.955,14774.364,992.091,78.670,1101.627,0.000269,0.019953,3373,0,0,14,6,0,39250,373,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40418,1119,3000,45470.517,27118.705,17029.655,0.000,0.000,16287.079,19178.223,16.502,260,125,39,0,86,22623,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,3841,3626,87,0,81309,35363,6436,16544,6139,1465,30,0,6,0,0,0,4837,1285,575,14861,6124,1368,20655,9195,2023,65,65,0,1504.195,88.412,8503.715,802.088,27,104,1,428,113,611,1159,429,113,1408,258,538,454,315,363,588,106,89,284,295,54,0,0,0,0,0,0,0,0,0,0,0,0,715,531,240,125,59,0,0,0,320,97,158,91,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5407,0.4505,20,0,0,0.4739,0.4039,26,0,0
9451,315.0,5000,55,36,3462,1538,0,0,2485,361.51,0.760,0.810,0.550,0.064,0.654,-0.970,2.464,0.2488,2.8234,0.385,0.007,0.002,0.109,-0.079,221,55,16,0,133,0,142195.23,43305.773,28649.415,15.677,20137.626,104.766,31604.710,23390.624,3838.312,18801.417,15041.134,985.961,74.276,1490.578,0.000252,0.020438,4168,0,0,16,9,0,40584,595,6,11.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44210,1182,3573,49960.803,28572.577,19904.411,0.000,11.586,17780.304,21198.845,27.823,271,149,53,0,96,23860,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9451,5000,4761,49,3,84674,36180,6462,17215,6395,1741,30,0,30,0,0,0,5416,1404,636,16246,6706,1511,22458,9434,2226,90,90,0,1553.004,95.748,9190.921,872.853,30,124,0,442,130,647,1221,434,130,1432,290,548,482,332,378,610,167,111,278,315,57,0,0,0,0,0,0,0,0,0,0,0,0,741,544,246,144,65,0,0,0,339,119,169,81,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5385,0.4360,20,0,0,0.4521,0.4418,28,0,0
9481,316.0,5250,49,36,3590,1660,0,0,2746,431.56,0.771,0.823,0.547,0.065,0.648,-0.971,2.467,0.2492,2.8849,0.376,0.007,0.003,0.110,-0.082,218,52,24,0,162,0,148725.73,45822.504,31228.884,16.463,21791.177,93.877,33586.923,25688.561,4225.268,20142.386,16113.909,1562.546,42.258,1403.316,0.000276,0.020060,4701,0,1,23,15,1,42150,655,8,11.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47826,1283,4046,54269.708,31144.834,21611.111,0.000,11.418,19286.844,23397.301,41.640,283,160,46,1,113,32387,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9451,5000,4761,49,3,87955,37070,6949,17821,6850,1469,30,0,30,0,0,0,5746,1679,559,17036,6884,1641,24929,9526,2440,115,115,0,1603.594,94.670,9575.700,924.310,41,119,4,474,125,727,1332,483,136,1487,280,554,512,360,397,629,148,148,322,345,68,0,0,0,0,0,0,0,0,0,0,0,0,789,549,256,159,70,0,0,0,371,166,188,93,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5340,0.4394,21,0,0,0.4482,0.3926,28,0,0
9511,317.0,5468,50,36,3690,1778,0,0,3029,370.30,0.784,0.837,0.543,0.064,0.641,-0.971,2.470,0.2483,2.8296,0.369,0.006,0.004,0.109,-0.083,220,52,30,0,180,0,155653.16,48353.734,33102.372,42.589,25006.737,91.884,35596.975,27007.425,4648.388,20471.381,16377.105,1610.044,109.975,1504.190,0.000284,0.022250,5391,0,0,30,20,0,42514,739,16,34.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51559,1359,4652,59472.689,32973.014,24787.881,0.000,34.833,20885.522,24632.763,50.118,304,185,46,0,139,33874,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9451,5000,4761,49,3,90637,37580,7221,18455,7049,1642,45,9,33,0,0,0,5877,1587,531,18145,6902,1470,27353,11587,2418,184,87,15,1639.261,100.674,10351.149,880.711,39,118,1,526,135,748,1408,537,126,1507,300,559,531,368,425,701,154,138,399,326,60,0,0,0,0,0,0,0,0,0,0,0,0,831,545,266,176,65,0,0,0,404,151,196,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5385,0.4391,22,0,0,0.4535,0.4046,28,0,0
9541,318.0,5761,44,36,3808,1953,0,0,3339,322.22,0.801,0.858,0.538,0.064,0.632,-0.970,2.477,0.2485,2.8835,0.365,0.006,0.002,0.109,-0.085,215,41,28,0,181,0,162358.70,51359.962,35774.395,48.849,26215.078,91.403,37903.874,29260.090,5112.337,23185.467,18548.374,1811.927,56.974,1695.366,0.000211,0.022144,5825,0,0,28,21,0,44113,847,18,43.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56029,1478,4978,63609.730,35690.428,25952.731,0.000,43.671,22798.371,26844.151,49.527,346,171,39,0,132,29253,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9451,5000,4761,49,3,93350,38079,7841,18867,7544,1453,60,58,2,0,0,0,6112,1221,437,19475,7481,1762,30231,12955,2882,211,61,42,1682.146,103.202,11236.437,1014.784,43,151,1,526,170,829,1531,533,167,1529,332,567,547,392,441,784,174,154,415,358,68,0,0,0,0,0,0,0,0,0,0,0,0,869,556,268,188,66,0,0,0,412,169,212,119,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5594,0.4553,22,0,0,0.4612,0.4110,29,1,0
9571,319.0,5999,35,36,3906,2093,0,0,3672,388.59,0.815,0.873,0.534,0.066,0.624,-0.970,2.476,0.2494,2.8103,0.357,0.006,0.005,0.109,-0.085,210,39,35,0,236,0,169036.39,54215.008,38299.340,51.994,28438.248,91.376,40326.893,31603.818,5653.410,23608.448,18886.759,1937.904,38.457,1606.481,0.000258,0.023151,6283,0,0,35,30,0,45928,607,27,47.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60709,1579,5676,68485.993,38180.458,28240.355,0.000,47.311,24864.936,29125.507,73.976,352,212,35,0,177,43090,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9451,5000,4761,49,3,96120,38313,8638,19249,7525,1685,37,37,0,0,0,0,6537,1229,450,20536,8112,2074,33352,14449,3396,284,75,52,1689.536,113.301,12480.581,1206.576,39,162,1,600,147,888,1644,596,158,1566,332,584,573,401,450,795,184,168,414,455,77,0,0,0,0,0,0,0,0,0,0,0,0,907,575,277,183,66,0,0,0,481,177,243,144,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5559,0.4391,20,0,0,0.4602,0.3783,30,1,0
9601,320.0,6000,40,38,3915,2085,0,0,3918,385.12,0.815,0.869,0.536,0.067,0.626,-0.970,2.482,0.2493,2.7817,0.363,0.016,0.047,0.109,-0.085,206,37,32,1,274,0,176858.06,56875.499,39481.748,36.745,29911.714,93.365,41496.652,33132.041,6176.244,15043.591,12034.873,2401.142,630.322,1727.214,0.000382,0.028950,6650,0,1,31,20,1,46992,686,16,29.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62634,1632,5964,71216.622,39400.781,29694.825,0.002,29.195,25812.778,30582.297,78.109,230,238,36,1,201,41438,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601,6000,5905,69,2,97937,39712,8428,19363,7551,1531,30,30,0,0,0,0,6555,1424,582,21068,8361,2164,34660,14807,3235,351,81,59,1751.476,107.947,13088.408,1225.499,38,176,2,626,168,884,1673,636,156,1584,332,579,567,408,445,831,223,147,394,405,85,0,0,0,0,0,0,0,0,0,0,0,0,902,588,264,173,72,0,0,0,469,166,207,134,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5494,0.4674,23,1,0,0.4643,0.4118,33,1,0
