tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
12361,412.0,3693,51,32,2474,1219,0,0,2167,493.55,0.835,0.701,0.379,0.059,0.672,-0.965,2.268,0.3373,2.1368,0.520,0.001,0.004,0.139,-0.129,131,59,136,3,194,0,93658.07,31103.269,20768.978,120.323,13711.476,111.050,29003.103,17378.691,3763.028,8144.117,6515.293,4115.328,117.435,1166.298,0.000256,0.002381,4152,0,57,79,133,57,49018,230,76,119.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38799,854,3922,35483.712,20650.164,13641.732,0.028,119.769,19199.170,15004.565,355.759,114,241,49,57,135,58379,29,0,0,0.000,0.000,0.000,0.000,0.000,9.603,3.019,0.788,0,1,1,0,0,44,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12301,4152,3959,115,0,42230,20987,2677,32826,14566,2269,552,300,0,0,0,0,18,18,0,15616,6783,1365,21848,9337,1568,1346,975,45,1438.930,60.784,6783.457,443.499,28,94,0,331,58,494,893,331,59,1170,155,213,305,339,292,542,98,58,118,326,77,0,0,0,0,0,0,0,0,0,0,0,0,495,266,366,22,0,0,0,0,218,222,113,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5398,0.4502,17,1,0,0.4737,0.4575,21,0,0
12391,413.0,3533,51,32,2402,1131,0,0,2006,573.76,0.822,0.692,0.380,0.059,0.680,-0.965,2.271,0.3347,2.1588,0.531,0.001,0.003,0.140,-0.127,163,59,117,2,175,0,89155.92,29462.298,18773.479,128.825,13263.713,119.188,26887.040,15859.682,3447.279,8555.343,6844.275,3869.758,10.009,1081.911,0.000197,0.000036,3728,0,42,75,112,42,47150,132,70,127.710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35191,776,3596,33038.914,18683.538,13199.899,0.068,127.710,17422.142,13635.117,282.288,118,206,49,42,115,57763,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12301,4152,3959,115,0,40553,20060,2274,32095,14532,1991,510,300,6,0,0,0,0,0,0,13740,5952,959,20133,8854,1407,1318,841,119,1397.963,53.128,6116.447,382.466,24,75,0,269,52,483,804,281,51,1141,133,211,298,335,284,490,79,40,141,319,62,0,0,0,0,0,0,0,0,0,0,0,0,495,276,344,13,0,0,0,0,226,230,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5245,0.4343,16,1,0,0.4584,0.4894,21,0,0
12421,414.0,3356,41,32,2318,1038,0,0,1849,467.62,0.806,0.682,0.381,0.058,0.689,-0.965,2.279,0.3358,2.1363,0.537,0.000,0.002,0.140,-0.128,165,58,120,1,167,0,84378.74,27516.934,17963.587,140.305,12896.302,119.466,25309.603,14792.953,3169.315,7793.790,6235.032,4317.504,108.576,1141.300,0.000207,-0.000158,3561,0,47,73,116,47,45674,159,69,139.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32720,742,3402,31828.460,17900.401,12807.904,0.049,139.733,16159.404,12631.157,296.013,114,207,53,47,107,51723,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12301,4152,3959,115,0,38996,19065,2124,31320,14205,1882,474,320,28,0,0,0,0,0,0,12105,4900,793,19219,8170,1396,1396,749,98,1334.481,52.658,5387.855,344.856,34,76,0,257,37,461,765,254,45,1092,136,200,300,316,274,405,60,41,175,301,56,0,0,0,0,0,0,0,0,0,0,0,0,485,253,339,13,0,0,0,0,232,228,87,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5105,0.4805,17,1,0,0.4618,0.4402,20,0,0
12451,415.0,3240,64,29,2255,985,0,0,1678,568.04,0.797,0.679,0.383,0.056,0.694,-0.965,2.282,0.3347,2.1446,0.529,0.000,0.003,0.139,-0.129,125,46,105,0,137,0,80173.48,25699.478,16061.937,104.893,11367.831,127.997,23736.834,13603.451,2871.736,7588.257,6070.606,3457.994,88.094,795.808,0.000141,-0.000717,3265,0,37,68,99,37,44246,124,62,103.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30047,664,3141,28243.449,15986.620,11331.044,0.027,103.624,14835.024,11532.362,264.085,106,159,38,37,84,40402,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12451,3240,3072,13,0,37714,18323,2088,30692,13939,1888,403,321,9,0,0,0,0,0,0,10526,4026,726,18223,7203,1193,1298,752,97,1291.159,49.004,4604.130,297.852,27,58,0,235,53,428,693,230,49,1059,146,180,277,322,271,403,72,38,136,270,66,0,0,0,0,0,0,0,0,0,0,0,0,461,247,328,14,0,0,0,0,206,203,84,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5152,0.4669,16,1,0,0.4760,0.4452,19,0,0
12481,416.0,3072,56,29,2183,889,0,0,1539,454.38,0.777,0.661,0.386,0.056,0.706,-0.965,2.294,0.3350,2.1149,0.542,0.000,0.002,0.140,-0.128,147,59,125,1,126,0,75327.16,24379.038,14589.366,123.336,10131.273,117.287,22542.226,12917.209,2607.078,6312.001,5049.601,3642.860,44.757,921.537,0.000112,-0.000727,2891,0,52,73,123,52,42475,108,71,122.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28240,605,2783,25520.852,14548.436,10072.191,0.158,122.549,13940.695,10921.323,268.099,87,183,47,52,84,49735,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12451,3240,3072,13,0,36121,17241,2445,29996,13454,1807,383,274,21,0,0,0,0,0,0,9679,3818,697,17310,6801,1401,1251,531,79,1220.269,51.407,4349.459,319.679,40,66,0,197,41,372,618,197,39,1010,130,183,273,314,273,357,69,27,129,248,59,0,0,0,0,0,0,0,0,0,0,0,0,469,247,314,13,0,0,0,0,182,195,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5185,0.4722,15,1,0,0.4589,0.4776,19,0,0
12511,417.0,2935,55,29,2125,810,0,0,1423,511.64,0.759,0.648,0.386,0.057,0.718,-0.965,2.297,0.3318,2.1081,0.533,0.000,0.006,0.141,-0.129,151,59,112,1,106,0,71523.71,23251.496,13724.284,102.980,9389.506,132.354,20864.422,11643.770,2360.349,6182.415,4945.932,3773.339,125.952,877.886,0.000165,-0.000168,2581,0,46,66,108,46,40868,99,62,101.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25320,566,2482,23818.846,13655.443,9334.239,0.094,101.954,12507.120,9733.669,246.661,86,165,54,46,65,48389,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12451,3240,3072,13,0,34770,16904,2195,29451,12638,1777,360,257,13,0,0,0,0,0,0,8553,3220,665,15609,6408,1049,1158,344,113,1161.562,47.900,3819.172,269.553,24,56,0,196,46,348,591,204,34,980,134,167,277,294,273,317,52,31,108,252,50,0,0,0,0,0,0,0,0,0,0,0,0,459,243,300,9,0,0,0,0,183,184,65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5516,0.4430,14,1,0,0.4411,0.4552,18,0,0
12541,418.0,2831,67,29,2082,749,0,0,1303,581.49,0.742,0.636,0.386,0.057,0.728,-0.965,2.303,0.3335,2.1380,0.546,0.001,0.007,0.141,-0.128,145,48,67,4,108,0,69631.14,22652.834,12066.610,74.924,9366.109,128.394,19699.129,10789.825,2187.136,5332.100,4265.680,2218.563,94.490,631.377,0.000201,-0.000316,2449,0,23,44,64,23,39775,82,41,74.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23387,498,2367,22105.137,12003.463,9335.626,0.001,74.022,11547.388,8955.284,192.290,71,132,42,23,67,32313,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12451,3240,3072,13,0,33860,16525,1919,29008,12676,1881,342,224,28,0,0,0,0,0,0,7567,2866,593,14677,6049,946,1143,498,81,1150.339,45.678,3529.686,238.838,28,43,0,178,33,322,521,176,42,965,130,157,266,297,267,303,57,17,104,213,55,0,0,0,0,0,0,0,0,0,0,0,0,452,235,286,14,0,0,0,0,167,154,59,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5445,0.4543,14,0,0,0.4449,0.4306,18,0,0
12571,419.0,2755,66,29,2046,709,0,0,1207,556.09,0.731,0.630,0.389,0.058,0.734,-0.964,2.303,0.3338,2.1197,0.548,0.000,0.006,0.141,-0.129,151,47,82,0,84,0,68240.06,22029.405,11798.268,114.727,8893.534,132.012,18803.224,10074.690,1974.803,5624.384,4499.508,2599.307,66.930,689.650,0.000089,-0.000807,2376,0,23,59,78,23,39450,102,55,114.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21870,486,2274,21343.172,11740.500,8854.751,0.001,114.172,10829.473,8313.316,187.786,69,109,45,23,41,35789,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12451,3240,3072,13,0,33165,15792,1826,28394,12671,1716,330,210,0,0,0,0,17,0,0,6750,2463,550,13938,5851,985,1165,487,152,1111.953,41.419,3288.352,237.111,30,42,0,167,31,306,505,157,35,937,123,149,267,303,267,274,52,42,79,216,46,0,0,0,0,0,0,0,0,0,0,0,0,446,233,286,21,0,0,0,0,144,158,65,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5083,0.4575,14,0,0,0.4250,0.4281,18,0,0
12601,420.0,2713,63,26,2024,689,0,0,1132,615.64,0.727,0.628,0.386,0.058,0.737,-0.964,2.314,0.3347,2.1333,0.550,0.000,0.006,0.140,-0.125,179,53,55,1,75,0,68859.44,21914.482,12311.081,87.536,8072.761,148.672,18205.607,9778.048,1835.580,6120.361,4896.289,1950.624,127.423,572.373,0.000216,0.000599,2206,0,16,39,53,16,38685,70,37,86.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20887,507,2136,21006.414,12245.040,8027.464,0.028,86.794,10358.844,8084.078,156.226,80,100,46,16,38,29019,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12601,2713,2596,2,0,32738,15171,1836,28007,12526,1803,330,207,3,0,0,0,30,0,0,6379,2365,499,13302,5460,959,1176,445,97,1071.283,43.444,3079.516,226.068,33,37,0,170,34,317,524,174,36,932,115,134,266,315,262,289,49,33,69,202,47,0,0,0,0,0,0,0,0,0,0,0,0,435,246,271,25,0,0,0,0,130,137,68,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4848,0.4504,14,0,0,0.4567,0.4554,19,0,0
12631,421.0,2682,86,26,2017,665,0,0,1036,466.98,0.718,0.624,0.386,0.057,0.743,-0.965,2.317,0.3337,2.1350,0.553,0.001,0.006,0.140,-0.123,160,53,75,0,57,0,69008.88,21568.803,11586.830,101.402,7978.900,133.502,17862.103,9509.001,1681.936,6325.709,5060.568,2180.181,34.459,574.769,0.000142,0.000324,1948,0,22,53,74,22,38014,53,52,100.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20274,478,1895,20194.022,11525.093,7945.489,0.000,100.938,10084.649,7817.814,151.363,78,102,47,22,33,23288,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12601,2713,2596,2,0,32274,15116,1824,28096,12669,1737,345,180,19,0,0,0,30,0,0,6435,2543,523,12506,5086,827,1303,657,83,1077.198,41.224,3088.973,216.162,23,46,0,179,33,308,497,176,32,927,117,125,283,301,264,273,40,24,88,194,46,0,0,0,0,0,0,0,0,0,0,0,0,425,242,281,25,0,0,0,0,148,127,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5237,0.4604,13,0,0,0.4519,0.4541,19,0,0
12661,422.0,2680,91,26,2021,659,0,0,980,544.17,0.715,0.624,0.384,0.056,0.745,-0.965,2.323,0.3333,2.1516,0.545,0.000,0.009,0.140,-0.121,173,39,65,1,68,0,70182.90,21658.936,12469.148,95.787,8311.055,135.895,17679.528,9440.750,1554.310,6831.547,5465.238,2278.030,50.726,680.197,0.000195,-0.000353,2018,0,18,47,61,18,37498,98,43,94.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19963,514,1920,21430.342,12396.512,8267.324,0.084,94.167,9941.249,7756.216,156.609,80,86,34,18,34,22617,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12601,2713,2596,2,0,31846,14815,1953,28267,12463,1740,356,153,17,0,0,0,59,1,9,6252,2391,334,12176,4868,911,1476,695,128,1051.901,44.139,2964.815,199.956,31,52,0,181,30,331,537,176,37,909,126,121,278,326,261,251,46,44,88,196,34,0,0,0,0,0,0,0,0,0,0,0,0,436,254,266,30,0,0,0,0,135,128,81,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5409,0.4360,13,0,0,0.4445,0.4563,18,0,0
12691,423.0,2720,80,26,2041,679,0,0,928,534.11,0.720,0.627,0.385,0.056,0.742,-0.965,2.324,0.3366,2.1546,0.556,0.002,0.010,0.141,-0.120,179,44,60,0,40,0,72513.18,22411.365,12777.100,93.172,8735.007,122.339,17727.415,9421.202,1458.745,7743.334,6194.668,1994.044,160.915,640.370,0.000155,0.000052,2086,0,21,39,59,21,37838,71,38,92.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20001,528,2015,22185.521,12719.997,8688.202,0.031,92.650,9971.784,7716.814,177.422,99,79,40,21,18,23045,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12601,2713,2596,2,0,31989,14812,2091,28462,12461,1719,329,150,11,0,0,0,60,28,2,6273,2207,364,12139,4807,1003,1529,778,127,1052.982,45.751,3017.997,225.137,26,38,0,168,42,326,547,183,52,929,124,125,266,338,259,276,54,32,96,185,36,0,0,0,0,0,0,0,0,0,0,0,0,430,264,270,24,0,0,0,0,142,135,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5331,0.4320,13,0,0,0.4467,0.4892,17,0,0
12721,424.0,2758,85,26,2059,699,0,0,887,489.16,0.727,0.632,0.381,0.056,0.740,-0.964,2.325,0.3344,2.1945,0.548,0.001,0.009,0.141,-0.119,166,41,73,0,44,0,75019.23,23093.018,13202.355,131.862,8700.265,118.960,18260.064,9741.134,1374.878,8080.028,6464.023,2303.605,25.654,599.841,0.000160,0.000504,2046,0,15,58,71,15,38322,58,56,131.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20775,543,1988,22551.594,13123.457,8664.378,0.034,131.642,10418.659,8010.125,165.323,97,77,36,15,26,18846,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12601,2713,2596,2,0,32264,15165,2055,28930,12574,1708,286,136,30,0,0,0,30,30,0,6457,2683,460,12734,5514,932,1554,943,88,1075.809,42.934,3573.866,218.964,25,32,0,191,44,340,570,196,39,912,135,136,263,340,273,322,45,21,85,192,34,0,0,0,0,0,0,0,0,0,0,0,0,441,271,274,26,0,0,0,0,138,133,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5167,0.4610,13,0,0,0.4655,0.4756,18,0,0
12751,425.0,2821,71,24,2093,728,0,0,893,562.52,0.733,0.638,0.380,0.055,0.736,-0.965,2.325,0.3370,2.2056,0.546,0.001,0.010,0.140,-0.115,184,39,86,1,40,0,79371.38,24364.661,15283.005,135.490,9065.315,121.085,18678.935,10167.950,1347.008,9156.738,7325.391,2656.455,109.554,639.767,0.000200,0.002026,2108,0,18,68,82,18,38105,66,64,134.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21474,631,2042,25084.233,15232.145,9024.298,0.021,134.354,10763.128,8493.747,128.008,105,76,36,18,22,22194,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12751,2821,2716,1,0,32736,14904,2077,29318,11900,2043,270,143,7,0,0,0,30,30,0,6490,2549,382,13297,5736,934,1657,1057,75,1029.708,49.314,3609.342,206.850,30,46,0,227,40,369,650,228,36,889,133,148,272,370,281,303,50,28,93,204,50,0,0,0,0,0,0,0,0,0,0,0,0,462,284,296,29,0,0,0,0,148,154,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5338,0.4726,14,1,0,0.4562,0.4469,18,0,0
